Source,Video Title,URL,Published Date,Transcript Tokens,Transcript Extracted Y/N,Ingestion Status,Last Ingestion Date,Notes
YC YouTube,Steve Bartel - Gem - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=_Y8GJzp9LC8,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:06.011925,"Unknown error: no element found: line 1, column 0"
YC YouTube,Ravish Naresh - Khatabook - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=yoZaKXN_Uuk,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:07.035429,"Unknown error: no element found: line 1, column 0"
YC YouTube,Oguzhan Atay - BillionToOne - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=Y4QPuu44nSQ,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:08.452887,"Unknown error: no element found: line 1, column 0"
YC YouTube,Nick Raushenbush - Shogun - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=9Yo_QI5s7w0,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:09.334204,"Unknown error: no element found: line 1, column 0"
YC YouTube,Moses Lo - Xendit - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=peJdotn9omI,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:10.207864,"Unknown error: no element found: line 1, column 0"
YC YouTube,Misha Esipov - Nova Credit - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=snv8mR504yc,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:11.251396,"Unknown error: no element found: line 1, column 0"
YC YouTube,Mikhail Kokorich - Momentus - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=XZdpT_PAtZQ,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:12.155632,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=XZdpT_PAtZQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Michael Litt - Vidyard - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=JxFnGTFz53U,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:13.223978,"Unknown error: no element found: line 1, column 0"
YC YouTube,Michael Heinrich - Garten - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=0hUeVPKhXh0,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:14.244691,"Unknown error: no element found: line 1, column 0"
YC YouTube,Matt Doka - Fivestars - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=uqLYYFxZnTI,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:15.254935,"Unknown error: no element found: line 1, column 0"
YC YouTube,Joris Poort - Rescale - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=cc0xT6mDuZY,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:16.085530,"Unknown error: no element found: line 1, column 0"
YC YouTube,Jon Dahl - Mux - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=z6yu7ZrlvGM,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:17.162634,"Unknown error: no element found: line 1, column 0"
YC YouTube,John Kim - Sendbird - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=4hgCtKetvcg,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:18.228591,"Unknown error: no element found: line 1, column 0"
YC YouTube,Joe Du Bey - Eden Workplace - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=yOsYWkCQ6Uk,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:19.344905,"Unknown error: no element found: line 1, column 0"
YC YouTube,Jason Tan - Sift - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=mzy4_khghaQ,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:20.250488,"Unknown error: no element found: line 1, column 0"
YC YouTube,Jason Boehmig - Ironclad - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=puOGZKXj_G0,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:21.393708,"Unknown error: no element found: line 1, column 0"
YC YouTube,Hendra Kwik - Payfazz - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=xo2tvBK98YA,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:22.173576,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=xo2tvBK98YA! This is most likely caused by:

No transcripts were found for any of the requested language codes: ('en',)

For this video (xo2tvBK98YA) transcripts are available in the following languages:

(MANUALLY CREATED)
None

(GENERATED)
 - id (""Indonesian (auto-generated)"")[TRANSLATABLE]

(TRANSLATION LANGUAGES)
 - ab (""Abkhazian"")
 - aa (""Afar"")
 - af (""Afrikaans"")
 - ak (""Akan"")
 - sq (""Albanian"")
 - am (""Amharic"")
 - ar (""Arabic"")
 - hy (""Armenian"")
 - as (""Assamese"")
 - ay (""Aymara"")
 - az (""Azerbaijani"")
 - bn (""Bangla"")
 - ba (""Bashkir"")
 - eu (""Basque"")
 - be (""Belarusian"")
 - bho (""Bhojpuri"")
 - bs (""Bosnian"")
 - br (""Breton"")
 - bg (""Bulgarian"")
 - my (""Burmese"")
 - ca (""Catalan"")
 - ceb (""Cebuano"")
 - zh-Hans (""Chinese (Simplified)"")
 - zh-Hant (""Chinese (Traditional)"")
 - co (""Corsican"")
 - hr (""Croatian"")
 - cs (""Czech"")
 - da (""Danish"")
 - dv (""Divehi"")
 - nl (""Dutch"")
 - dz (""Dzongkha"")
 - en (""English"")
 - eo (""Esperanto"")
 - et (""Estonian"")
 - ee (""Ewe"")
 - fo (""Faroese"")
 - fj (""Fijian"")
 - fil (""Filipino"")
 - fi (""Finnish"")
 - fr (""French"")
 - gaa (""Ga"")
 - gl (""Galician"")
 - lg (""Ganda"")
 - ka (""Georgian"")
 - de (""German"")
 - el (""Greek"")
 - gn (""Guarani"")
 - gu (""Gujarati"")
 - ht (""Haitian Creole"")
 - ha (""Hausa"")
 - haw (""Hawaiian"")
 - iw (""Hebrew"")
 - hi (""Hindi"")
 - hmn (""Hmong"")
 - hu (""Hungarian"")
 - is (""Icelandic"")
 - ig (""Igbo"")
 - id (""Indonesian"")
 - iu (""Inuktitut"")
 - ga (""Irish"")
 - it (""Italian"")
 - ja (""Japanese"")
 - jv (""Javanese"")
 - kl (""Kalaallisut"")
 - kn (""Kannada"")
 - kk (""Kazakh"")
 - kha (""Khasi"")
 - km (""Khmer"")
 - rw (""Kinyarwanda"")
 - ko (""Korean"")
 - kri (""Krio"")
 - ku (""Kurdish"")
 - ky (""Kyrgyz"")
 - lo (""Lao"")
 - la (""Latin"")
 - lv (""Latvian"")
 - ln (""Lingala"")
 - lt (""Lithuanian"")
 - lua (""Luba-Lulua"")
 - luo (""Luo"")
 - lb (""Luxembourgish"")
 - mk (""Macedonian"")
 - mg (""Malagasy"")
 - ms (""Malay"")
 - ml (""Malayalam"")
 - mt (""Maltese"")
 - gv (""Manx"")
 - mi (""Māori"")
 - mr (""Marathi"")
 - mn (""Mongolian"")
 - mfe (""Morisyen"")
 - ne (""Nepali"")
 - new (""Newari"")
 - nso (""Northern Sotho"")
 - no (""Norwegian"")
 - ny (""Nyanja"")
 - oc (""Occitan"")
 - or (""Odia"")
 - om (""Oromo"")
 - os (""Ossetic"")
 - pam (""Pampanga"")
 - ps (""Pashto"")
 - fa (""Persian"")
 - pl (""Polish"")
 - pt (""Portuguese"")
 - pt-PT (""Portuguese (Portugal)"")
 - pa (""Punjabi"")
 - qu (""Quechua"")
 - ro (""Romanian"")
 - rn (""Rundi"")
 - ru (""Russian"")
 - sm (""Samoan"")
 - sg (""Sango"")
 - sa (""Sanskrit"")
 - gd (""Scottish Gaelic"")
 - sr (""Serbian"")
 - crs (""Seselwa Creole French"")
 - sn (""Shona"")
 - sd (""Sindhi"")
 - si (""Sinhala"")
 - sk (""Slovak"")
 - sl (""Slovenian"")
 - so (""Somali"")
 - st (""Southern Sotho"")
 - es (""Spanish"")
 - su (""Sundanese"")
 - sw (""Swahili"")
 - ss (""Swati"")
 - sv (""Swedish"")
 - tg (""Tajik"")
 - ta (""Tamil"")
 - tt (""Tatar"")
 - te (""Telugu"")
 - th (""Thai"")
 - bo (""Tibetan"")
 - ti (""Tigrinya"")
 - to (""Tongan"")
 - ts (""Tsonga"")
 - tn (""Tswana"")
 - tum (""Tumbuka"")
 - tr (""Turkish"")
 - tk (""Turkmen"")
 - uk (""Ukrainian"")
 - ur (""Urdu"")
 - ug (""Uyghur"")
 - uz (""Uzbek"")
 - ve (""Venda"")
 - vi (""Vietnamese"")
 - war (""Waray"")
 - cy (""Welsh"")
 - fy (""Western Frisian"")
 - wo (""Wolof"")
 - xh (""Xhosa"")
 - yi (""Yiddish"")
 - yo (""Yoruba"")
 - zu (""Zulu"")

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Gaurab Chakrabarti - Solugen - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=_1Dr0kt92g8,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:23.013085,"Unknown error: no element found: line 1, column 0"
YC YouTube,Garrett Langley - Flock Safety - Why Work at a Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=ggEf0yZJDfA,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:24.063026,"Unknown error: no element found: line 1, column 0"
YC YouTube,Eric Rea - Podium - Why Work at Startup? (2021 Y Combinator Top Company),https://www.youtube.com/watch?v=M1LAFgRTTsg,2021-02-19T06:25:13Z,0,No,Failed,2025-06-13T17:50:25.035652,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Ridecell,https://www.youtube.com/watch?v=0GdTpEqEKd8,2021-02-08T19:40:47Z,0,No,Failed,2025-06-13T17:50:25.953805,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Pagerduty,https://www.youtube.com/watch?v=Lhw1QV9HFts,2021-02-08T19:56:04Z,0,No,Failed,2025-06-13T17:50:26.766241,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Lambda School,https://www.youtube.com/watch?v=Kq8EuI-FIXc,2021-02-08T19:59:01Z,0,No,Failed,2025-06-13T17:50:27.740232,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Go1,https://www.youtube.com/watch?v=wjDCvukmvtw,2021-02-08T22:31:27Z,0,No,Failed,2025-06-13T17:50:28.715288,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Armory,https://www.youtube.com/watch?v=Al6xqk09JC4,2021-02-08T22:39:55Z,0,No,Failed,2025-06-13T17:50:29.565598,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Retool,https://www.youtube.com/watch?v=FchkQRMBfJw,2021-02-08T22:42:20Z,0,No,Failed,2025-06-13T17:50:30.515547,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Athelas,https://www.youtube.com/watch?v=k_tyIDJlr3Y,2021-02-08T22:44:49Z,0,No,Failed,2025-06-13T17:50:31.284766,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=k_tyIDJlr3Y! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Advice from 2021 YC Top Company Sift,https://www.youtube.com/watch?v=tBhZl57lxhc,2021-02-08T22:48:19Z,0,No,Failed,2025-06-13T17:50:32.201539,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Ironclad,https://www.youtube.com/watch?v=t-MPLlzG32o,2021-02-08T22:50:32Z,0,No,Failed,2025-06-13T17:50:33.094718,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Payfazz,https://www.youtube.com/watch?v=Png-9Gw3qDA,2021-02-08T22:52:12Z,0,No,Failed,2025-06-13T17:50:33.884042,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Png-9Gw3qDA! This is most likely caused by:

No transcripts were found for any of the requested language codes: ('en',)

For this video (Png-9Gw3qDA) transcripts are available in the following languages:

(MANUALLY CREATED)
None

(GENERATED)
 - pt (""Portuguese (auto-generated)"")[TRANSLATABLE]

(TRANSLATION LANGUAGES)
 - ab (""Abkhazian"")
 - aa (""Afar"")
 - af (""Afrikaans"")
 - ak (""Akan"")
 - sq (""Albanian"")
 - am (""Amharic"")
 - ar (""Arabic"")
 - hy (""Armenian"")
 - as (""Assamese"")
 - ay (""Aymara"")
 - az (""Azerbaijani"")
 - bn (""Bangla"")
 - ba (""Bashkir"")
 - eu (""Basque"")
 - be (""Belarusian"")
 - bho (""Bhojpuri"")
 - bs (""Bosnian"")
 - br (""Breton"")
 - bg (""Bulgarian"")
 - my (""Burmese"")
 - ca (""Catalan"")
 - ceb (""Cebuano"")
 - zh-Hans (""Chinese (Simplified)"")
 - zh-Hant (""Chinese (Traditional)"")
 - co (""Corsican"")
 - hr (""Croatian"")
 - cs (""Czech"")
 - da (""Danish"")
 - dv (""Divehi"")
 - nl (""Dutch"")
 - dz (""Dzongkha"")
 - en (""English"")
 - eo (""Esperanto"")
 - et (""Estonian"")
 - ee (""Ewe"")
 - fo (""Faroese"")
 - fj (""Fijian"")
 - fil (""Filipino"")
 - fi (""Finnish"")
 - fr (""French"")
 - gaa (""Ga"")
 - gl (""Galician"")
 - lg (""Ganda"")
 - ka (""Georgian"")
 - de (""German"")
 - el (""Greek"")
 - gn (""Guarani"")
 - gu (""Gujarati"")
 - ht (""Haitian Creole"")
 - ha (""Hausa"")
 - haw (""Hawaiian"")
 - iw (""Hebrew"")
 - hi (""Hindi"")
 - hmn (""Hmong"")
 - hu (""Hungarian"")
 - is (""Icelandic"")
 - ig (""Igbo"")
 - id (""Indonesian"")
 - iu (""Inuktitut"")
 - ga (""Irish"")
 - it (""Italian"")
 - ja (""Japanese"")
 - jv (""Javanese"")
 - kl (""Kalaallisut"")
 - kn (""Kannada"")
 - kk (""Kazakh"")
 - kha (""Khasi"")
 - km (""Khmer"")
 - rw (""Kinyarwanda"")
 - ko (""Korean"")
 - kri (""Krio"")
 - ku (""Kurdish"")
 - ky (""Kyrgyz"")
 - lo (""Lao"")
 - la (""Latin"")
 - lv (""Latvian"")
 - ln (""Lingala"")
 - lt (""Lithuanian"")
 - lua (""Luba-Lulua"")
 - luo (""Luo"")
 - lb (""Luxembourgish"")
 - mk (""Macedonian"")
 - mg (""Malagasy"")
 - ms (""Malay"")
 - ml (""Malayalam"")
 - mt (""Maltese"")
 - gv (""Manx"")
 - mi (""Māori"")
 - mr (""Marathi"")
 - mn (""Mongolian"")
 - mfe (""Morisyen"")
 - ne (""Nepali"")
 - new (""Newari"")
 - nso (""Northern Sotho"")
 - no (""Norwegian"")
 - ny (""Nyanja"")
 - oc (""Occitan"")
 - or (""Odia"")
 - om (""Oromo"")
 - os (""Ossetic"")
 - pam (""Pampanga"")
 - ps (""Pashto"")
 - fa (""Persian"")
 - pl (""Polish"")
 - pt (""Portuguese"")
 - pt-PT (""Portuguese (Portugal)"")
 - pa (""Punjabi"")
 - qu (""Quechua"")
 - ro (""Romanian"")
 - rn (""Rundi"")
 - ru (""Russian"")
 - sm (""Samoan"")
 - sg (""Sango"")
 - sa (""Sanskrit"")
 - gd (""Scottish Gaelic"")
 - sr (""Serbian"")
 - crs (""Seselwa Creole French"")
 - sn (""Shona"")
 - sd (""Sindhi"")
 - si (""Sinhala"")
 - sk (""Slovak"")
 - sl (""Slovenian"")
 - so (""Somali"")
 - st (""Southern Sotho"")
 - es (""Spanish"")
 - su (""Sundanese"")
 - sw (""Swahili"")
 - ss (""Swati"")
 - sv (""Swedish"")
 - tg (""Tajik"")
 - ta (""Tamil"")
 - tt (""Tatar"")
 - te (""Telugu"")
 - th (""Thai"")
 - bo (""Tibetan"")
 - ti (""Tigrinya"")
 - to (""Tongan"")
 - ts (""Tsonga"")
 - tn (""Tswana"")
 - tum (""Tumbuka"")
 - tr (""Turkish"")
 - tk (""Turkmen"")
 - uk (""Ukrainian"")
 - ur (""Urdu"")
 - ug (""Uyghur"")
 - uz (""Uzbek"")
 - ve (""Venda"")
 - vi (""Vietnamese"")
 - war (""Waray"")
 - cy (""Welsh"")
 - fy (""Western Frisian"")
 - wo (""Wolof"")
 - xh (""Xhosa"")
 - yi (""Yiddish"")
 - yo (""Yoruba"")
 - zu (""Zulu"")

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Advice from 2021 YC Top Company ShipBob,https://www.youtube.com/watch?v=MDAJhbjWPaY,2021-02-08T23:00:45Z,0,No,Failed,2025-06-13T17:50:34.751521,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=MDAJhbjWPaY! This is most likely caused by:

No transcripts were found for any of the requested language codes: ('en',)

For this video (MDAJhbjWPaY) transcripts are available in the following languages:

(MANUALLY CREATED)
None

(GENERATED)
 - de (""German (auto-generated)"")[TRANSLATABLE]

(TRANSLATION LANGUAGES)
 - ab (""Abkhazian"")
 - aa (""Afar"")
 - af (""Afrikaans"")
 - ak (""Akan"")
 - sq (""Albanian"")
 - am (""Amharic"")
 - ar (""Arabic"")
 - hy (""Armenian"")
 - as (""Assamese"")
 - ay (""Aymara"")
 - az (""Azerbaijani"")
 - bn (""Bangla"")
 - ba (""Bashkir"")
 - eu (""Basque"")
 - be (""Belarusian"")
 - bho (""Bhojpuri"")
 - bs (""Bosnian"")
 - br (""Breton"")
 - bg (""Bulgarian"")
 - my (""Burmese"")
 - ca (""Catalan"")
 - ceb (""Cebuano"")
 - zh-Hans (""Chinese (Simplified)"")
 - zh-Hant (""Chinese (Traditional)"")
 - co (""Corsican"")
 - hr (""Croatian"")
 - cs (""Czech"")
 - da (""Danish"")
 - dv (""Divehi"")
 - nl (""Dutch"")
 - dz (""Dzongkha"")
 - en (""English"")
 - eo (""Esperanto"")
 - et (""Estonian"")
 - ee (""Ewe"")
 - fo (""Faroese"")
 - fj (""Fijian"")
 - fil (""Filipino"")
 - fi (""Finnish"")
 - fr (""French"")
 - gaa (""Ga"")
 - gl (""Galician"")
 - lg (""Ganda"")
 - ka (""Georgian"")
 - de (""German"")
 - el (""Greek"")
 - gn (""Guarani"")
 - gu (""Gujarati"")
 - ht (""Haitian Creole"")
 - ha (""Hausa"")
 - haw (""Hawaiian"")
 - iw (""Hebrew"")
 - hi (""Hindi"")
 - hmn (""Hmong"")
 - hu (""Hungarian"")
 - is (""Icelandic"")
 - ig (""Igbo"")
 - id (""Indonesian"")
 - iu (""Inuktitut"")
 - ga (""Irish"")
 - it (""Italian"")
 - ja (""Japanese"")
 - jv (""Javanese"")
 - kl (""Kalaallisut"")
 - kn (""Kannada"")
 - kk (""Kazakh"")
 - kha (""Khasi"")
 - km (""Khmer"")
 - rw (""Kinyarwanda"")
 - ko (""Korean"")
 - kri (""Krio"")
 - ku (""Kurdish"")
 - ky (""Kyrgyz"")
 - lo (""Lao"")
 - la (""Latin"")
 - lv (""Latvian"")
 - ln (""Lingala"")
 - lt (""Lithuanian"")
 - lua (""Luba-Lulua"")
 - luo (""Luo"")
 - lb (""Luxembourgish"")
 - mk (""Macedonian"")
 - mg (""Malagasy"")
 - ms (""Malay"")
 - ml (""Malayalam"")
 - mt (""Maltese"")
 - gv (""Manx"")
 - mi (""Māori"")
 - mr (""Marathi"")
 - mn (""Mongolian"")
 - mfe (""Morisyen"")
 - ne (""Nepali"")
 - new (""Newari"")
 - nso (""Northern Sotho"")
 - no (""Norwegian"")
 - ny (""Nyanja"")
 - oc (""Occitan"")
 - or (""Odia"")
 - om (""Oromo"")
 - os (""Ossetic"")
 - pam (""Pampanga"")
 - ps (""Pashto"")
 - fa (""Persian"")
 - pl (""Polish"")
 - pt (""Portuguese"")
 - pt-PT (""Portuguese (Portugal)"")
 - pa (""Punjabi"")
 - qu (""Quechua"")
 - ro (""Romanian"")
 - rn (""Rundi"")
 - ru (""Russian"")
 - sm (""Samoan"")
 - sg (""Sango"")
 - sa (""Sanskrit"")
 - gd (""Scottish Gaelic"")
 - sr (""Serbian"")
 - crs (""Seselwa Creole French"")
 - sn (""Shona"")
 - sd (""Sindhi"")
 - si (""Sinhala"")
 - sk (""Slovak"")
 - sl (""Slovenian"")
 - so (""Somali"")
 - st (""Southern Sotho"")
 - es (""Spanish"")
 - su (""Sundanese"")
 - sw (""Swahili"")
 - ss (""Swati"")
 - sv (""Swedish"")
 - tg (""Tajik"")
 - ta (""Tamil"")
 - tt (""Tatar"")
 - te (""Telugu"")
 - th (""Thai"")
 - bo (""Tibetan"")
 - ti (""Tigrinya"")
 - to (""Tongan"")
 - ts (""Tsonga"")
 - tn (""Tswana"")
 - tum (""Tumbuka"")
 - tr (""Turkish"")
 - tk (""Turkmen"")
 - uk (""Ukrainian"")
 - ur (""Urdu"")
 - ug (""Uyghur"")
 - uz (""Uzbek"")
 - ve (""Venda"")
 - vi (""Vietnamese"")
 - war (""Waray"")
 - cy (""Welsh"")
 - fy (""Western Frisian"")
 - wo (""Wolof"")
 - xh (""Xhosa"")
 - yi (""Yiddish"")
 - yo (""Yoruba"")
 - zu (""Zulu"")

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Advice from 2021 YC Top Company Memebox,https://www.youtube.com/watch?v=KuxlbNk9UHo,2021-02-09T03:45:48Z,0,No,Failed,2025-06-13T17:50:35.646348,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Podium,https://www.youtube.com/watch?v=6hqZQgV3Kpw,2021-02-09T03:47:21Z,0,No,Failed,2025-06-13T17:50:36.755260,"Unknown error: no element found: line 1, column 0"
YC YouTube,Advice from 2021 YC Top Company Solugen,https://www.youtube.com/watch?v=XYsMlBl8juY,2021-02-09T03:52:19Z,0,No,Failed,2025-06-13T17:50:37.699997,"Unknown error: no element found: line 1, column 0"
